Employee ID,First Name,Last Name,Gender,State,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary,Birth Date,Termination Date,Adjusted Salary
E04206,Robert,Knight,Female,FL,Tampa,2024-08-04,HR,HR Assistant,Associate Degree,Good,No,37860,1993-07-13,2025-11-24,36724
E04207,Erin,Vaughan,Male,NY,Rochester,2019-02-02,Finance,Accountant,Bachelor's Degree,Satisfactory,Yes,83752,1976-02-16,,87939
E04208,Daniel,Avery,Male,FL,Orlando,2017-02-12,Finance,Accountant,Bachelor's Degree,Needs Improvement,No,63431,1992-11-10,,63272
E04209,Ashley,Lee,Male,CA,Los Angeles,2023-10-23,Sales,Sales Representative,High School Diploma,Excellent,No,30699,1997-05-15,,29164
E04210,Kristin,Davis,Male,FL,Miami,2022-12-29,Finance,Accountant,Bachelor's Degree,Good,Yes,65430,1986-03-19,,68701
E04211,Jose,Bauer,Female,NY,New York,2021-05-07,Marketing,Marketing Manager,Bachelor's Degree,Good,No,76277,1993-02-24,,73803
E04212,Carol,Flores,Female,FL,Miami,2023-01-07,HR,HR Assistant,Associate Degree,Good,Yes,37458,1995-12-27,,34517
E04213,Samantha,Gray,Male,NY,Buffalo,2021-04-18,Sales,Sales Representative,High School Diploma,Satisfactory,No,32256,1991-07-22,2021-10-20,32256
E04214,Ashley,Gregory,Female,FL,Miami,2021-04-21,Sales,Sales Representative,High School Diploma,Good,No,50381,1993-12-14,,46426
E04215,Jesse,Edwards,Male,CA,San Diego,2022-02-17,Finance,Financial Analyst,Master's Degree,Satisfactory,Yes,83124,1978-04-12,2023-08-11,91436
E04216,Edward,Thomas,Male,TX,Dallas,2022-03-20,IT,Developer,Bachelor's Degree,Good,No,98123,2000-02-09,,97877
E04217,Jonathan,Mcmillan,Male,IL,Springfield,2017-08-19,IT,Developer,Bachelor's Degree,Good,No,113684,1993-07-02,,113399
E04218,Misty,Harrington,Male,CA,San Francisco,2022-12-16,Sales,Sales Manager,Bachelor's Degree,Good,Yes,95498,1976-05-28,,100272
E04219,Andrew,Gonzalez,Male,IL,Chicago,2021-03-03,IT,IT Support,Associate Degree,Excellent,No,40701,1990-07-27,,40701
E04220,Jessica,Olson,Male,CA,San Diego,2020-06-15,IT,Developer,Bachelor's Degree,Good,No,101019,1983-08-03,,106069
E04221,Carrie,Wright,Male,IL,Chicago,2022-08-12,Sales,Sales Manager,Bachelor's Degree,Excellent,Yes,81916,1991-04-28,,86011
E04222,Shawn,Morton,Male,TX,Dallas,2023-05-22,Marketing,Marketing Specialist,Associate Degree,Excellent,No,45560,1993-06-08,,45560
E04223,Richard,Kaufman,Male,CA,San Francisco,2020-05-22,IT,IT Support,Associate Degree,Satisfactory,Yes,42802,1993-02-18,,40661
E04224,Michael,Stevenson,Male,CA,Los Angeles,2023-09-26,IT,System Admin,Bachelor's Degree,Needs Improvement,No,53049,1995-02-15,,52916
E04225,Barbara,Norris,Female,TX,Dallas,2019-01-15,HR,HR Assistant,Associate Degree,Satisfactory,No,44550,1993-02-14,,41052
E04226,Andrea,Cox,Female,CA,Los Angeles,2020-01-09,HR,HR Manager,Bachelor's Degree,Good,No,74688,1968-07-10,,79873
E04227,Margaret,Montgomery,Male,TX,Dallas,2021-07-04,HR,HR Assistant,Associate Degree,Good,No,48643,1996-02-06,,46210
E04228,Diana,Roberts,Male,IL,Springfield,2017-04-03,Marketing,Marketing Specialist,Associate Degree,Needs Improvement,Yes,58054,1986-01-19,2019-05-26,58054
E04229,Amanda,Berry,Male,NY,Rochester,2023-03-19,Marketing,Marketing Specialist,Associate Degree,Good,No,45821,1991-09-06,,45821
E04230,Leah,Bartlett,Male,FL,Tampa,2016-02-17,Sales,Sales Representative,High School Diploma,Excellent,No,37579,1988-09-13,2017-12-29,35700
E04231,Sarah,Byrd,Male,NY,Rochester,2016-03-23,Finance,Financial Analyst,Master's Degree,Needs Improvement,No,73538,1978-11-25,2018-12-17,80891
E04232,Jason,Santana,Female,CA,Los Angeles,2018-07-25,Finance,Financial Analyst,Master's Degree,Good,Yes,71439,1983-02-11,,76225
E04233,Shawna,Carr,Male,IL,Chicago,2022-01-27,Sales,Sales Manager,Bachelor's Degree,Excellent,No,84369,1977-01-02,2024-10-19,88587
E04234,Maria,Holmes,Female,NY,Rochester,2017-07-07,Sales,Sales Representative,High School Diploma,Satisfactory,No,43145,1987-06-19,,41850
E04235,Douglas,Bell,Male,NY,Buffalo,2015-11-11,IT,System Admin,Bachelor's Degree,Excellent,Yes,68949,1983-09-21,,72396
E04236,Julie,Andrade,Female,FL,Tampa,2022-01-29,Finance,Accountant,Bachelor's Degree,Satisfactory,No,60443,1986-10-13,2023-10-11,61561
E04237,Ray,Wells,Male,FL,Tampa,2016-07-11,IT,Developer,Bachelor's Degree,Satisfactory,Yes,85240,1981-11-25,,89502
E04238,Jennifer,Stein,Female,TX,Houston,2020-09-19,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,Yes,94008,1980-07-20,2021-11-12,95747
E04239,James,Jackson,Male,NY,Buffalo,2020-06-26,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,No,80787,1977-09-09,,84826
E04240,Nathan,Williams,Male,FL,Orlando,2018-10-29,IT,Developer,Bachelor's Degree,Satisfactory,Yes,100813,1981-01-15,,105853
E04241,Stacey,Acevedo,Female,FL,Orlando,2023-07-17,HR,HR Assistant,Associate Degree,Good,No,45855,1999-12-25,,42255
E04242,Heather,Schroeder,Male,IL,Springfield,2017-12-14,HR,HR Manager,Bachelor's Degree,Good,No,76090,1986-04-16,,79894
E04243,Christopher,King,Female,FL,Tampa,2020-09-25,Marketing,Marketing Specialist,Associate Degree,Satisfactory,No,64316,1992-04-02,,59267
E04244,Melinda,Lee,Female,TX,Austin,2023-01-05,HR,HR Assistant,Associate Degree,Good,No,48306,2000-01-23,,44513
E04245,Ross,Harris,Male,FL,Orlando,2018-11-15,IT,Developer,Bachelor's Degree,Excellent,No,111121,1986-06-19,,116677
E04246,Kimberly,Hart,Male,CA,San Francisco,2017-02-21,HR,HR Assistant,Associate Degree,Needs Improvement,No,39639,1991-06-07,,37657
E04247,Jennifer,Spencer,Male,NY,Rochester,2018-04-02,Sales,Sales Manager,Bachelor's Degree,Needs Improvement,Yes,98455,1981-05-06,,103377
E04248,Robert,Hill,Female,NY,New York,2022-05-10,Finance,Financial Analyst,Master's Degree,Good,No,72278,1977-11-18,,77120
E04249,Melinda,Grant,Male,IL,Naperville,2024-10-25,Marketing,Marketing Manager,Bachelor's Degree,Good,No,88064,1990-04-07,2025-11-22,92467
E04250,Jeffrey,Garcia,Female,CA,San Diego,2020-01-04,IT,Developer,Bachelor's Degree,Satisfactory,No,116768,1984-06-25,,118928
E04251,Natalie,Richardson,Male,TX,Houston,2021-02-18,Sales,Sales Manager,Bachelor's Degree,Good,No,76228,1979-04-06,,80039
E04252,Melissa,Ward,Male,TX,Austin,2019-03-14,Sales,Sales Representative,High School Diploma,Satisfactory,No,33762,1995-02-10,,32073
E04253,Suzanne,Boyd,Female,FL,Miami,2020-12-05,Sales,Sales Representative,High School Diploma,Good,No,33880,1998-07-16,2022-03-21,31220
E04254,Troy,Chambers,Male,NY,New York,2020-02-14,Finance,Accountant,Bachelor's Degree,Excellent,No,68376,1980-07-20,,71794
E04255,James,Lewis,Female,IL,Springfield,2021-11-08,IT,IT Support,Associate Degree,Excellent,Yes,42134,1993-11-27,,38826
E04256,Jason,Robinson,Female,FL,Tampa,2015-12-10,Finance,Accountant,Bachelor's Degree,Good,Yes,71522,1969-12-12,,72845
E04257,Glen,Smith,Male,NY,Buffalo,2022-07-03,HR,HR Manager,Bachelor's Degree,Good,No,60125,1984-05-23,,63131
E04258,Samuel,Gibson,Male,CA,San Diego,2016-08-22,Marketing,Marketing Specialist,Associate Degree,Excellent,Yes,62823,1982-09-24,,62823
E04259,Claudia,Short,Male,CA,San Francisco,2020-07-21,Marketing,Marketing Specialist,Associate Degree,Good,No,40428,1987-07-16,,40428
E04260,Stacie,Wilson,Male,FL,Orlando,2022-07-31,IT,Developer,Bachelor's Degree,Excellent,No,119221,1985-04-07,,125182
E04261,Paul,Parks,Female,NY,Buffalo,2021-09-04,IT,Developer,Bachelor's Degree,Satisfactory,Yes,75378,1986-11-03,,76772
E04262,Jennifer,Leblanc,Female,CA,San Francisco,2019-12-26,Finance,Accountant,Bachelor's Degree,Excellent,No,62836,1990-12-09,,60798
E04263,Jason,Fischer,Female,FL,Tampa,2015-12-29,Sales,Sales Representative,High School Diploma,Good,No,57922,1991-08-20,,53375
E04264,Michael,Cowan,Male,TX,Houston,2024-07-16,IT,System Admin,Bachelor's Degree,Good,No,60910,1993-12-13,,63955
E04265,Jacqueline,Henderson,Male,TX,Houston,2018-02-24,Finance,Accountant,Bachelor's Degree,Excellent,Yes,83697,1985-02-13,2020-05-01,87881
E04266,Chelsea,Stuart,Female,IL,Naperville,2015-03-13,Finance,Accountant,Bachelor's Degree,Good,No,64598,1983-07-14,,65793
E04267,Olivia,Brady,Male,IL,Naperville,2018-08-27,HR,HR Assistant,Associate Degree,Needs Improvement,No,40374,1983-03-13,,40374
E04268,Christina,Sanchez,Female,CA,San Diego,2019-05-06,HR,HR Assistant,Associate Degree,Good,Yes,44572,1995-08-13,,41073
E04269,Phillip,Gonzales,Male,IL,Naperville,2017-10-21,HR,HR Manager,Bachelor's Degree,Satisfactory,No,71168,1972-10-21,,74726
E04270,Robert,Reyes,Female,IL,Chicago,2019-03-10,Marketing,Marketing Manager,Bachelor's Degree,Excellent,Yes,94007,1976-05-03,,95746
E04271,Stephen,Gross,Male,CA,San Francisco,2020-01-15,HR,HR Assistant,Associate Degree,Excellent,No,40770,1998-08-28,,38731
E04272,Tracy,Bridges,Male,IL,Chicago,2024-08-30,Sales,Sales Representative,High School Diploma,Satisfactory,No,57496,1990-10-25,,57496
E04273,John,Harris,Female,FL,Tampa,2018-12-13,Finance,Financial Analyst,Master's Degree,Excellent,No,86920,1979-01-04,,92743
E04274,Vanessa,Rodriguez,Male,CA,San Francisco,2021-04-11,Sales,Sales Representative,High School Diploma,Needs Improvement,No,46217,1988-05-23,,46217
E04275,Zachary,Holmes,Male,CA,Los Angeles,2024-12-29,Sales,Sales Representative,High School Diploma,Satisfactory,No,46474,1989-01-02,,46474
E04276,Richard,Stevens,Male,TX,Houston,2022-07-18,IT,Developer,Bachelor's Degree,Excellent,No,70460,1982-03-13,,73983
E04277,Albert,Gonzalez,Female,CA,San Francisco,2024-11-03,Sales,Sales Representative,High School Diploma,Good,Yes,33911,1994-05-19,,32893
E04278,Todd,Watson,Male,TX,Houston,2016-09-09,HR,HR Assistant,Associate Degree,Good,No,46168,1994-11-04,,43859
E04279,David,Barnes,Female,FL,Orlando,2021-08-07,Finance,Financial Analyst,Master's Degree,Excellent,Yes,79323,1993-03-21,,80405
E04280,Hannah,Gallagher,Female,CA,San Francisco,2016-09-28,IT,Developer,Bachelor's Degree,Needs Improvement,Yes,70875,1977-08-01,,72186
E04281,Jeffrey,Green,Male,IL,Naperville,2016-09-07,IT,System Admin,Bachelor's Degree,Needs Improvement,No,51132,1987-01-06,,51004
E04282,Erika,Richardson,Female,TX,Houston,2021-08-18,HR,HR Assistant,Associate Degree,Excellent,Yes,48177,1999-11-26,,44395
E04283,Cheryl,Wang,Female,CA,San Francisco,2021-04-07,Finance,Financial Analyst,Master's Degree,Good,Yes,72028,1986-05-28,,76853
E04284,Jessica,Koch,Female,CA,San Diego,2022-01-29,IT,Developer,Bachelor's Degree,Needs Improvement,No,74024,1984-04-25,,75393
E04285,Kirk,Martin,Female,CA,San Diego,2017-08-29,Sales,Sales Manager,Bachelor's Degree,Needs Improvement,No,87031,1974-12-27,,88641
E04286,Andrew,Hernandez,Female,CA,San Diego,2022-10-14,Finance,Accountant,Bachelor's Degree,Good,No,76328,1991-02-08,,77740
E04287,Patricia,Olson,Male,FL,Miami,2022-12-04,Finance,Accountant,Bachelor's Degree,Excellent,No,70846,1996-04-15,,70668
E04288,Alyssa,Mccarthy,Male,TX,Austin,2016-01-03,HR,HR Assistant,Associate Degree,Good,No,42690,1989-03-06,,40555
E04289,Destiny,Williams,Female,IL,Naperville,2017-02-21,Finance,Financial Analyst,Master's Degree,Good,No,67999,1987-01-12,,72554
E04290,Elizabeth,Lewis,Female,NY,New York,2021-06-19,IT,Developer,Bachelor's Degree,Good,No,88174,1990-03-28,,89805
E04291,Dana,Shaffer,Male,NY,New York,2021-10-15,HR,HR Manager,Bachelor's Degree,Good,Yes,76016,1987-12-10,,79816
E04292,Adrian,Ellison,Female,TX,Dallas,2020-10-26,Sales,Sales Representative,High School Diploma,Needs Improvement,No,39953,1997-11-04,,36816
E04293,Sara,Gordon,Male,TX,Austin,2017-03-13,IT,Developer,Bachelor's Degree,Excellent,No,89393,1982-10-10,,93862
E04294,Maria,Valenzuela,Male,CA,Los Angeles,2017-12-21,IT,Developer,Bachelor's Degree,Satisfactory,No,87791,1990-01-08,,87571
E04295,Casey,Silva,Female,NY,Rochester,2016-04-03,HR,HR Manager,Bachelor's Degree,Good,No,61684,1984-03-03,2017-07-18,62825
E04296,Craig,Harrell,Female,CA,Los Angeles,2016-10-22,Sales,Sales Representative,High School Diploma,Good,No,52857,1981-04-01,,51271
E04297,Martha,Martinez,Female,NY,New York,2021-02-13,HR,HR Assistant,Associate Degree,Excellent,No,40351,1998-03-04,,37183
E04298,Erika,Williams,Male,TX,Austin,2021-01-02,Marketing,Marketing Manager,Bachelor's Degree,Good,Yes,66133,1977-12-13,,69439
E04299,Tina,Daugherty,Male,TX,Dallas,2016-03-28,HR,HR Assistant,Associate Degree,Needs Improvement,No,39299,1989-01-03,,37334
E04300,Sean,Adams,Female,CA,Los Angeles,2024-03-13,Finance,Financial Analyst,Master's Degree,Excellent,Yes,77914,1984-12-09,,83134
E04301,William,Carr,Female,IL,Springfield,2015-12-09,Finance,Accountant,Bachelor's Degree,Good,No,82740,1970-12-12,,84270
E04302,Laura,Ferguson,Male,NY,Rochester,2017-04-30,Sales,Sales Representative,High School Diploma,Good,No,49154,1988-04-28,,46696
E04303,Andre,Foley,Male,NY,New York,2015-11-18,Finance,Financial Analyst,Master's Degree,Excellent,No,72454,1971-03-04,2018-12-22,79699
E04304,Mary,Mclaughlin,Male,TX,Austin,2017-11-27,Sales,Sales Representative,High School Diploma,Excellent,Yes,40063,1991-07-15,,38059
E04305,Samantha,Turner,Male,CA,San Diego,2024-06-14,HR,HR Assistant,Associate Degree,Needs Improvement,No,45922,2000-03-05,,43625
E04306,Sheryl,Sandoval,Male,FL,Orlando,2020-09-22,Sales,Sales Representative,High School Diploma,Satisfactory,No,36777,1987-12-25,,36777
E04307,Adam,Miles,Female,CA,San Francisco,2022-02-12,Finance,Accountant,Bachelor's Degree,Good,No,74268,1988-10-20,,75641
E04308,Shawn,Taylor,Male,IL,Naperville,2018-12-28,IT,Developer,Bachelor's Degree,Good,Yes,79943,1995-07-04,,79743
E04309,Charles,Mendoza,Male,NY,New York,2023-10-05,Finance,Financial Analyst,Master's Degree,Satisfactory,No,69152,1993-05-27,2025-06-20,76067
E04310,Timothy,Salazar,Female,IL,Naperville,2023-09-17,IT,System Admin,Bachelor's Degree,Good,No,73672,1981-09-24,,75034
E04311,Michael,Cantrell,Female,IL,Naperville,2015-02-03,Finance,Accountant,Bachelor's Degree,Good,No,80002,1983-12-15,,81482
E04312,Amy,Garza,Male,NY,Rochester,2023-01-08,Marketing,Marketing Specialist,Associate Degree,Needs Improvement,No,63142,2000-09-10,,59984
E04313,William,Johnson,Female,CA,San Francisco,2022-07-09,IT,Developer,Bachelor's Degree,Satisfactory,Yes,89018,1999-11-23,,86131
E04314,Audrey,Webb,Male,IL,Springfield,2015-03-17,IT,IT Support,Associate Degree,Good,No,40971,1986-02-26,,38922
E04315,Nathan,Hardy,Male,CA,San Diego,2016-04-28,Marketing,Marketing Specialist,Associate Degree,Needs Improvement,Yes,62105,1987-07-09,,58999
E04316,Darrell,Mendez,Male,FL,Miami,2023-11-14,Finance,Financial Analyst,Master's Degree,Good,Yes,77922,1979-04-17,2024-06-06,85714
E04317,Holly,Henderson,Male,NY,Buffalo,2021-08-26,IT,System Admin,Bachelor's Degree,Good,No,55140,1992-04-28,,55002
E04318,Scott,Clark,Male,FL,Miami,2023-11-02,Sales,Sales Manager,Bachelor's Degree,Satisfactory,Yes,73577,1983-04-24,,77255
E04319,Nancy,Valenzuela,Female,TX,Houston,2016-02-03,IT,Developer,Bachelor's Degree,Good,No,84813,1979-10-22,,86382
E04320,Ellen,Padilla,Male,FL,Tampa,2023-08-08,HR,HR Manager,Bachelor's Degree,Good,No,84683,1987-02-26,,88917
E04321,Guy,Drake,Male,FL,Tampa,2016-06-03,Finance,Financial Analyst,Master's Degree,Needs Improvement,No,73298,1975-12-05,,80627
E04322,David,Garcia,Male,IL,Naperville,2015-07-15,Sales,Sales Representative,High School Diploma,Satisfactory,Yes,45542,1989-07-21,,43264
E04323,Angel,Hernandez,Female,NY,New York,2019-11-27,IT,Developer,Bachelor's Degree,Good,No,114325,1985-07-02,2021-07-15,116440
E04324,Kristine,Wiley,Female,FL,Orlando,2020-03-27,IT,IT Support,Associate Degree,Satisfactory,No,52061,1994-06-28,,47974
E04325,Jason,Flowers,Male,FL,Orlando,2018-05-01,Finance,Accountant,Bachelor's Degree,Good,No,70541,1973-05-14,,74068
E04326,Jennifer,Brennan,Male,NY,Rochester,2024-07-04,IT,Developer,Bachelor's Degree,Satisfactory,No,94983,2002-10-19,,94745
E04327,Jose,Sanchez,Female,TX,Austin,2023-07-23,IT,System Admin,Bachelor's Degree,Satisfactory,No,79159,1986-12-25,,80623
E04328,Ryan,Wilson,Male,NY,Rochester,2016-04-16,Finance,Financial Analyst,Master's Degree,Satisfactory,No,86803,1979-10-21,,95483
E04329,Christopher,Kelley,Female,IL,Chicago,2022-09-09,Sales,Sales Manager,Bachelor's Degree,Excellent,Yes,90188,1989-01-23,,91856
E04330,Rebecca,Johnson,Male,TX,Dallas,2016-07-07,Finance,Accountant,Bachelor's Degree,Satisfactory,No,80276,1989-08-04,,80075
E04331,Timothy,Hahn,Male,TX,Dallas,2024-08-17,IT,Developer,Bachelor's Degree,Good,Yes,73578,1991-01-11,,77256
E04332,Julie,Mendoza,Female,NY,New York,2015-04-30,Finance,Accountant,Bachelor's Degree,Good,No,74974,1972-08-18,,76361
E04333,Amanda,Williams,Female,IL,Chicago,2019-06-29,Marketing,Marketing Specialist,Associate Degree,Excellent,Yes,45930,1986-10-17,,44552
E04334,Marc,Castillo,Male,CA,San Diego,2016-12-08,Sales,Sales Manager,Bachelor's Degree,Satisfactory,No,82400,1976-12-21,,86520
E04335,Michele,Myers,Female,TX,Houston,2016-09-01,Finance,Accountant,Bachelor's Degree,Satisfactory,Yes,75204,1990-05-16,,72765
E04336,Scott,Brown,Male,CA,San Francisco,2020-10-23,Sales,Sales Representative,High School Diploma,Excellent,No,41318,1991-07-07,,39252
E04337,Keith,Cordova,Female,NY,Rochester,2022-08-14,Sales,Sales Representative,High School Diploma,Satisfactory,Yes,33849,1992-10-11,,32833
E04338,George,Watson,Male,FL,Tampa,2019-08-25,IT,System Admin,Bachelor's Degree,Good,No,61797,1984-12-18,,64886
E04339,Alexander,Harris,Female,CA,Los Angeles,2017-12-18,IT,Developer,Bachelor's Degree,Good,Yes,79371,1983-05-11,2018-12-25,80839
E04340,Andrew,Jennings,Female,IL,Chicago,2020-02-24,IT,Developer,Bachelor's Degree,Good,No,95069,1990-11-07,,96827
E04341,Michael,Bennett,Female,TX,Austin,2022-04-24,IT,IT Support,Associate Degree,Excellent,Yes,53389,1987-03-25,,51787
E04342,James,Alexander,Female,FL,Orlando,2023-07-02,IT,Developer,Bachelor's Degree,Excellent,Yes,104906,1997-12-25,,101504
E04343,Shannon,Reed,Female,TX,Houston,2022-05-04,IT,IT Support,Associate Degree,Good,No,45296,1995-08-20,,41740
E04344,Sarah,Golden,Male,IL,Chicago,2017-05-09,Marketing,Marketing Specialist,Associate Degree,Satisfactory,No,43857,1995-06-10,,41664
E04345,Stacey,Williams,Male,TX,Austin,2021-05-27,HR,HR Assistant,Associate Degree,Satisfactory,Yes,37323,1991-01-18,2022-07-27,37323
E04346,Danielle,White,Female,CA,Los Angeles,2024-05-24,HR,HR Assistant,Associate Degree,Satisfactory,Yes,42392,1991-04-08,,41120
E04347,Jenna,Ferguson,Female,IL,Chicago,2015-11-19,Finance,Accountant,Bachelor's Degree,Good,No,77265,1983-03-27,,78694
E04348,James,Hicks,Female,TX,Houston,2019-12-17,IT,Developer,Bachelor's Degree,Good,Yes,113062,1997-12-06,,109395
E04349,Edward,Abbott,Male,FL,Orlando,2019-01-08,IT,Developer,Bachelor's Degree,Good,No,90350,1988-10-24,,94867
E04350,Amanda,Bennett,Male,CA,San Francisco,2015-05-05,Sales,Sales Manager,Bachelor's Degree,Satisfactory,Yes,98672,1981-12-03,,103605
E04351,Richard,Frost,Female,IL,Naperville,2022-03-26,Sales,Sales Representative,High School Diploma,Good,No,45773,1990-09-19,,44399
E04352,Kristen,Parsons,Male,FL,Miami,2015-07-21,Sales,Sales Manager,Bachelor's Degree,Needs Improvement,No,86585,1975-12-09,,90914
E04353,Carrie,Harper,Male,NY,New York,2020-09-10,Finance,Accountant,Bachelor's Degree,Excellent,No,73054,1984-05-22,,76706
E04354,Alexander,Johnson,Male,CA,San Diego,2020-04-25,Marketing,Marketing Manager,Bachelor's Degree,Needs Improvement,Yes,79690,1978-07-22,,83674
E04355,Michael,Perkins,Female,IL,Springfield,2023-08-09,Sales,Sales Representative,High School Diploma,Excellent,Yes,50413,2003-02-04,,46455
E04356,Donald,Daniels,Female,CA,San Francisco,2017-10-16,HR,HR Assistant,Associate Degree,Good,No,40624,1984-11-06,,39405
E04357,Mark,Smith,Male,FL,Miami,2019-04-04,IT,Developer,Bachelor's Degree,Excellent,No,112088,1988-12-01,,117692
E04358,Carolyn,Evans,Male,TX,Houston,2020-06-19,Finance,Financial Analyst,Master's Degree,Good,No,73574,1976-10-25,,80931
E04359,Dean,Gray,Female,NY,Buffalo,2020-02-13,Finance,Accountant,Bachelor's Degree,Good,Yes,75609,1984-03-10,,77007
E04360,Jimmy,Alvarado,Female,IL,Springfield,2019-01-08,Marketing,Marketing Specialist,Associate Degree,Good,Yes,63693,1991-03-27,,58693
E04361,Mark,Ayala,Male,TX,Dallas,2021-03-24,Marketing,Marketing Specialist,Associate Degree,Excellent,No,64676,1992-04-09,,61442
E04362,Jeremy,Perkins,Male,NY,Buffalo,2022-09-15,Sales,Sales Manager,Bachelor's Degree,Needs Improvement,Yes,78630,1983-04-18,,82561
E04363,Jennifer,Rios,Female,CA,San Francisco,2018-07-02,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,No,70694,1973-08-16,,72001
E04364,Stephanie,Jones,Female,CA,San Diego,2024-04-18,Sales,Sales Representative,High School Diploma,Good,Yes,36082,2003-08-19,,33249
E04365,Reginald,Jones,Male,IL,Chicago,2018-06-29,IT,Developer,Bachelor's Degree,Satisfactory,No,92397,1989-10-04,,92166
E04366,Isabel,Alexander,Male,IL,Naperville,2022-01-09,Sales,Sales Manager,Bachelor's Degree,Satisfactory,No,82560,1987-02-06,,86688
E04367,James,Delacruz,Female,NY,New York,2023-06-24,HR,HR Assistant,Associate Degree,Good,No,39636,1993-09-05,2024-09-15,38446
