employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-73945115,Joe,Murray,Female,New York,Buffalo,2024-07-06,Marketing,Marketing Coordinator,Bachelor,58376,Good,Yes,1977-10-09,
00-47912273,Wyatt,Trevino,Male,New York,Rochester,2022-10-12,Sales,Sales Consultant,PhD,85428,Good,No,1989-01-28,
00-41899399,Christopher,Garcia,Male,New York,Buffalo,2022-09-29,Marketing,Content Creator,High School,57350,Excellent,No,1982-09-22,
00-56324745,Chris,Martinez,Female,New York,Buffalo,2024-01-06,IT,Software Developer,Bachelor,81320,Satisfactory,No,1965-04-10,
00-74307616,Fernando,Goodman,Male,New York,Rochester,2024-03-05,Sales,Sales Specialist,PhD,55237,Satisfactory,Yes,1970-04-06,
00-82001727,James,Kane,Female,New York,New York City,2023-02-14,Operations,Logistics Coordinator,Bachelor,60746,Good,Yes,1996-11-25,
00-48502168,Benjamin,Coleman,Female,New York,New York City,2021-03-08,Customer Service,Customer Service Representative,Bachelor,60718,Satisfactory,No,1974-05-19,
00-44522269,Connie,Warren,Female,New York,New York City,2023-02-24,Customer Service,Customer Service Representative,Bachelor,65578,Good,No,1980-01-23,
00-12810133,Kaitlyn,Payne,Male,New York,New York City,2019-06-05,Sales,Sales Specialist,Master,59783,Satisfactory,Yes,1974-05-23,
00-15711620,Albert,Wilson,Female,New York,Rochester,2019-04-25,Marketing,SEO Specialist,High School,79789,Good,Yes,1995-07-10,
00-40465492,Jennifer,Beard,Male,Virginia,Richmond,2024-04-15,Finance,Accountant,Bachelor,75493,Good,No,1997-03-07,
00-94087394,Alexandra,Gilbert,Female,Michigan,Grand Rapids,2018-05-25,IT,System Administrator,Master,80523,Needs Improvement,No,2000-11-16,
00-66066184,Anne,Martin,Female,New York,Rochester,2019-04-23,Sales,Sales Consultant,Master,70574,Good,Yes,2001-09-04,
00-62135917,Alexandra,Harris,Male,North Carolina,Charlotte,2019-08-27,Operations,Inventory Specialist,Bachelor,62441,Good,Yes,1979-10-23,
00-99304909,Stephanie,Watson,Female,Virginia,Norfolk,2019-08-23,Operations,Inventory Specialist,High School,63218,Good,Yes,1966-01-04,
00-37637454,John,Ford,Male,North Carolina,Charlotte,2017-12-30,Customer Service,Customer Service Representative,Bachelor,62282,Good,No,1973-11-03,
00-86287557,Mark,Francis,Male,New York,New York City,2017-11-28,Operations,Inventory Specialist,High School,60239,Needs Improvement,Yes,1986-09-13,
00-93064164,Sarah,Martin,Male,New York,Buffalo,2018-10-05,Sales,Sales Representative,Bachelor,75210,Good,No,1989-06-27,
00-64788762,Maria,Smith,Female,New York,Buffalo,2018-06-11,IT,Software Developer,Master,91041,Good,Yes,1994-03-26,
00-62724691,Harold,Ruiz,Male,Illinois,Chicago,2017-01-03,Operations,Inventory Specialist,Bachelor,67126,Good,No,1996-05-11,
00-97541827,Larry,Lopez,Male,New York,Buffalo,2019-09-27,Operations,Logistics Coordinator,Bachelor,67031,Excellent,Yes,1985-07-22,
00-16829764,Clifford,Ellis,Male,Michigan,Detroit,2017-02-06,Operations,Logistics Coordinator,Bachelor,66537,Needs Improvement,No,1959-06-28,
00-31034514,Bruce,Harrison,Male,New York,New York City,2022-03-02,Operations,Logistics Coordinator,Bachelor,73205,Good,No,1971-04-14,
00-34201500,Carl,Fields,Male,New York,Buffalo,2024-12-09,Marketing,SEO Specialist,High School,60061,Satisfactory,Yes,1983-07-20,
00-37709690,Jeremy,Fuller,Male,New York,Rochester,2018-12-27,Operations,Inventory Specialist,Bachelor,65893,Good,No,1986-05-16,
00-46684386,James,Mitchell,Male,Ohio,Cincinnati,2024-12-19,IT,IT Support Specialist,High School,55709,Satisfactory,No,1964-04-11,
00-30918595,Miranda,Silva,Male,New York,Rochester,2021-04-29,Sales,Sales Representative,Bachelor,80300,Satisfactory,No,1971-08-13,
00-36549575,Michael,Wang,Female,Michigan,Grand Rapids,2017-12-29,Sales,Sales Representative,Bachelor,70984,Excellent,Yes,1975-12-07,
00-42977091,Jonathan,Weaver,Male,New York,Buffalo,2023-09-14,Operations,Inventory Specialist,Bachelor,68984,Good,Yes,1990-01-19,
00-75321753,James,Watkins,Female,New York,New York City,2018-02-09,Operations,Logistics Coordinator,Bachelor,59963,Excellent,Yes,1981-01-30,
00-94300224,Jessica,Ramirez,Female,Illinois,Chicago,2023-04-13,Sales,Sales Representative,Bachelor,58468,Good,No,1991-11-13,
00-18772342,Anne,Martinez,Male,New York,Buffalo,2016-07-21,Operations,Inventory Specialist,High School,64070,Good,No,1984-02-08,
00-17080348,Brenda,Miranda,Female,Ohio,Cincinnati,2018-05-09,Operations,Inventory Specialist,Bachelor,58712,Excellent,No,2001-10-27,
00-57874974,Barbara,Castaneda,Male,New York,Buffalo,2017-08-23,Sales,Sales Consultant,PhD,72470,Excellent,No,1973-07-22,
00-51280251,Joshua,Aguirre,Male,New York,Rochester,2023-12-05,Customer Service,Help Desk Technician,Bachelor,90298,Satisfactory,No,1981-04-29,
00-52345697,Christina,Blankenship,Male,Illinois,Chicago,2020-03-22,Operations,Operations Analyst,Master,61561,Satisfactory,No,1986-02-12,
00-55448910,Gary,Logan,Female,New York,Buffalo,2022-03-26,Marketing,Marketing Coordinator,Bachelor,56509,Satisfactory,No,1988-02-26,
00-23623030,Christopher,Pratt,Female,Michigan,Detroit,2023-02-26,Sales,Sales Representative,Bachelor,64203,Good,No,1987-09-08,
00-31911949,Douglas,Alvarez,Female,New York,New York City,2019-01-01,IT,Software Developer,Master,103131,Good,No,1987-06-21,
00-64986304,Marcus,Huang,Male,New York,Buffalo,2017-01-21,Operations,Logistics Coordinator,Bachelor,62267,Good,No,1982-04-10,
00-73024306,Derrick,Aguirre,Male,Michigan,Detroit,2022-06-15,Operations,Operations Analyst,Master,82152,Good,No,2001-10-12,
00-43472531,Elizabeth,Murphy,Male,New York,Rochester,2024-07-13,Operations,Inventory Specialist,Bachelor,65745,Good,No,1993-02-24,
00-69713989,Kathleen,Allen,Female,New York,Rochester,2016-06-01,Operations,Logistics Coordinator,Bachelor,60563,Needs Improvement,No,1972-06-11,
00-61130128,Nicholas,Cruz,Male,New York,New York City,2019-07-04,Sales,Sales Representative,Bachelor,63539,Good,No,1960-01-01,
00-12678196,Michael,Roberson,Male,Michigan,Warren,2020-05-03,IT,Software Developer,Master,104554,Excellent,Yes,1966-05-19,
00-88502768,Alyssa,Ware,Male,New York,New York City,2020-11-23,Customer Service,Customer Service Representative,High School,56986,Good,No,1966-11-10,
00-76003853,Jason,Martin,Male,New York,New York City,2024-09-03,IT,IT Support Specialist,Bachelor,74515,Good,No,1983-08-16,
00-55604049,Martha,Dawson,Male,Ohio,Columbus,2024-11-22,Customer Service,Customer Service Representative,Bachelor,66234,Needs Improvement,No,1976-06-06,
00-33788142,Samuel,Alexander,Male,New York,New York City,2017-09-27,Finance,Financial Analyst,PhD,94441,Needs Improvement,No,1963-05-23,
00-62830211,Kristina,Jennings,Female,Pennsylvania,Philadelphia,2024-08-04,Operations,Logistics Coordinator,Bachelor,61672,Good,Yes,1977-06-05,
00-99778757,Rachel,Pearson,Male,Illinois,Naperville,2017-03-11,Sales,Sales Specialist,Master,76747,Excellent,Yes,1981-03-22,
00-49238480,Anthony,Diaz,Male,New York,Rochester,2022-07-01,Customer Service,Support Specialist,High School,63871,Satisfactory,Yes,1981-12-27,
00-90908131,Kelli,Reed,Male,Ohio,Cleveland,2024-06-13,Customer Service,Customer Service Representative,High School,60841,Satisfactory,Yes,1976-12-15,
00-93464930,Jason,Castro,Female,New York,Buffalo,2023-12-24,Customer Service,Support Specialist,High School,61592,Satisfactory,No,1986-11-03,
00-59018458,Sheila,Reyes,Female,New York,Buffalo,2023-03-11,Marketing,Marketing Coordinator,Bachelor,74033,Good,No,1978-01-09,
00-47613959,Sarah,Cowan,Female,New York,Buffalo,2024-03-17,Operations,Logistics Coordinator,Bachelor,59281,Good,No,1987-11-13,
00-52757412,Scott,Fox,Male,Michigan,Grand Rapids,2023-01-03,Operations,Logistics Coordinator,Bachelor,59392,Satisfactory,No,1999-04-10,
00-42051720,Brenda,Murphy,Female,New York,Rochester,2022-12-20,Finance,Accountant,Bachelor,84582,Needs Improvement,Yes,1978-12-21,
00-68109521,Miguel,King,Female,New York,New York City,2018-12-24,Operations,Logistics Coordinator,Bachelor,59121,Satisfactory,No,1999-07-08,
00-98139894,Alexander,Nelson,Female,Illinois,Naperville,2019-09-09,Operations,Inventory Specialist,High School,56233,Good,Yes,1962-06-01,
00-83990759,Joshua,Mendoza,Female,New York,Buffalo,2015-01-18,Customer Service,Customer Service Representative,Bachelor,58932,Excellent,No,1997-09-11,
00-86994349,Wendy,Padilla,Male,New York,Rochester,2015-04-17,Operations,Logistics Coordinator,Bachelor,68529,Good,Yes,2001-11-17,
00-73098568,Colleen,Maddox,Female,New York,New York City,2018-11-16,Customer Service,Customer Service Representative,Bachelor,61895,Needs Improvement,No,1984-10-25,
00-46276862,Anthony,Robbins,Male,New York,Buffalo,2022-07-02,Customer Service,Help Desk Technician,High School,76355,Satisfactory,No,1989-11-28,
00-78797888,Wendy,Chen,Male,New York,Buffalo,2023-07-10,IT,IT Support Specialist,Bachelor,73957,Good,No,1966-08-15,
00-55919735,Glenn,Brady,Female,North Carolina,Charlotte,2017-09-09,Marketing,Marketing Coordinator,Bachelor,60737,Satisfactory,No,1980-07-10,
00-45109738,Karen,Aguirre,Female,New York,New York City,2020-01-15,Marketing,Content Creator,Bachelor,58585,Excellent,No,1995-09-03,
00-45792181,Mike,Salazar,Male,Ohio,Cincinnati,2016-10-04,Sales,Sales Representative,Bachelor,76118,Needs Improvement,No,1986-04-06,
00-21381032,Eric,Fitzgerald,Male,New York,Buffalo,2023-12-05,Customer Service,Support Specialist,High School,63402,Satisfactory,Yes,1976-12-01,
00-78288809,Melissa,Miller,Male,Virginia,Richmond,2023-11-20,Operations,Operations Analyst,Bachelor,78156,Good,No,1979-09-11,
00-27250444,Megan,Brown,Male,New York,Buffalo,2023-09-05,IT,System Administrator,Master,79341,Satisfactory,No,1993-09-26,
00-19987762,Jennifer,Edwards,Male,Virginia,Richmond,2017-11-30,Operations,Inventory Specialist,Bachelor,66646,Needs Improvement,No,1988-10-16,
00-86760300,Amy,Lucero,Male,New York,Rochester,2023-03-17,Sales,Sales Consultant,PhD,89161,Good,No,1988-03-10,
00-20121566,Diana,Mclaughlin,Male,North Carolina,Raleigh,2015-05-10,Sales,Sales Specialist,PhD,78429,Good,Yes,1972-10-07,
00-55786338,Mary,Charles,Male,New York,Rochester,2023-05-03,IT,Software Developer,Bachelor,92151,Satisfactory,No,1979-09-10,
00-30970686,Rachael,Jackson,Male,Michigan,Detroit,2020-08-15,IT,Software Developer,Bachelor,100365,Needs Improvement,No,1998-02-19,
00-54412731,Jennifer,Diaz,Male,New York,New York City,2023-01-06,Operations,Inventory Specialist,High School,58409,Good,No,1993-02-06,
00-26371663,Shelia,Powell,Female,New York,Rochester,2016-11-21,Marketing,Marketing Manager,Bachelor,93466,Satisfactory,Yes,1986-09-28,
00-20892520,Elizabeth,Brown,Male,Illinois,Chicago,2017-03-16,IT,IT Support Specialist,Bachelor,63048,Good,No,1995-11-23,
00-10515548,Mandy,Mason,Male,New York,New York City,2019-10-11,Operations,Logistics Coordinator,Bachelor,69085,Good,Yes,1991-01-03,
00-38215122,Joseph,Thompson,Female,New York,Rochester,2015-01-18,Customer Service,Customer Service Representative,High School,54874,Satisfactory,No,1975-04-19,
00-53004024,Joshua,Gonzalez,Female,New York,New York City,2021-07-16,Customer Service,Customer Service Representative,High School,57407,Good,No,1999-02-07,
00-36481124,Robert,Reid,Male,New York,Rochester,2022-11-24,Sales,Sales Representative,Bachelor,73590,Good,No,1998-11-13,
00-34973205,Mary,Smith,Female,New York,Buffalo,2019-04-17,Operations,Logistics Coordinator,Bachelor,61531,Needs Improvement,No,1973-04-06,
00-89431668,Ann,Wilson,Female,New York,Rochester,2023-07-01,Sales,Sales Manager,PhD,111925,Needs Improvement,No,1992-04-01,
00-34820595,Ashley,Horton,Female,New York,Rochester,2020-08-07,Customer Service,Support Specialist,Bachelor,60570,Good,No,1983-03-26,
00-36537596,Sarah,Davis,Female,New York,Rochester,2017-12-23,Operations,Logistics Coordinator,Bachelor,55248,Good,No,1992-09-22,
00-35413534,Christopher,Blair,Female,New York,Rochester,2022-03-14,Sales,Sales Consultant,Master,93842,Good,No,1994-09-18,
00-20170987,Lonnie,Sims,Male,Michigan,Warren,2017-01-08,Customer Service,Customer Service Representative,Bachelor,66895,Satisfactory,Yes,1959-07-30,
00-40563463,Katie,Kramer,Female,New York,New York City,2017-03-26,Marketing,Marketing Coordinator,Bachelor,64568,Satisfactory,Yes,1994-01-14,
00-89498261,Dana,Stevens,Female,North Carolina,Greensboro,2017-12-07,Customer Service,Help Desk Technician,High School,65235,Good,No,1993-07-17,
00-95979202,Jennifer,Wright,Male,New York,Rochester,2017-11-22,Operations,Inventory Specialist,Bachelor,69266,Good,No,1994-03-08,
00-56272775,Erin,Bender,Male,Michigan,Detroit,2022-12-02,IT,System Administrator,Master,75376,Satisfactory,No,1979-08-17,
00-97891427,James,Campos,Male,Michigan,Detroit,2023-02-21,Operations,Inventory Specialist,High School,68146,Excellent,No,1963-09-04,
00-47775463,Lance,Gray,Male,Ohio,Columbus,2022-04-22,Finance,Accounts Payable Specialist,Bachelor,70428,Needs Improvement,No,1987-09-14,
00-18426588,Gregory,Taylor,Female,New York,Rochester,2020-05-02,Operations,Logistics Coordinator,Bachelor,61455,Good,No,1992-11-10,
00-93194239,Robert,Conley,Female,New York,New York City,2022-04-16,Marketing,SEO Specialist,Bachelor,87476,Satisfactory,No,1984-12-07,
00-69851981,Nicole,Thompson,Male,New York,Rochester,2015-04-25,Sales,Sales Consultant,Bachelor,86016,Satisfactory,No,1965-03-10,
00-21842256,Jordan,Gonzales,Female,New York,Rochester,2018-02-05,Operations,Logistics Coordinator,Bachelor,62489,Good,Yes,1983-11-30,
00-91269754,Tracy,Lane,Female,New York,New York City,2022-05-16,Operations,Logistics Coordinator,Bachelor,62601,Good,No,2002-07-24,
00-45223738,Kelsey,Mills,Male,North Carolina,Raleigh,2022-11-19,IT,Software Developer,Master,91749,Needs Improvement,No,1975-12-22,
00-58065049,Crystal,Decker,Male,New York,Rochester,2022-01-15,Sales,Sales Specialist,Master,65323,Good,Yes,1973-03-24,
00-77067918,Stephanie,Richards,Female,New York,Buffalo,2018-03-02,IT,IT Support Specialist,High School,61754,Good,No,1976-05-12,
00-83271725,Amanda,Clark,Female,Florida,Orlando,2024-09-29,Sales,Sales Representative,Bachelor,66045,Good,No,1982-04-04,
00-88816559,Ryan,Brewer,Female,North Carolina,Charlotte,2017-09-22,Operations,Operations Analyst,Bachelor,74953,Good,No,1975-06-05,
00-64993351,Laura,Clark,Male,Florida,Miami,2019-09-29,Operations,Operations Analyst,Bachelor,92787,Good,Yes,1970-07-08,
00-64122182,Tanya,Arnold,Female,New York,Buffalo,2019-10-16,Sales,Sales Consultant,Bachelor,79839,Satisfactory,Yes,1972-12-11,
00-30493013,Laura,Davis,Female,Illinois,Chicago,2017-10-28,Sales,Sales Representative,Bachelor,64270,Excellent,No,1963-05-28,
00-13285625,Jason,Robinson,Female,Virginia,Virginia Beach,2023-04-12,Operations,Logistics Coordinator,Bachelor,53350,Good,No,2003-09-13,
00-94851513,Anthony,Wilson,Male,New York,New York City,2017-09-13,Customer Service,Customer Service Representative,High School,61549,Good,Yes,1991-05-11,
00-68301666,Crystal,Alvarez,Female,New York,New York City,2023-07-01,IT,System Administrator,Bachelor,67321,Good,Yes,2000-08-07,
00-30272064,Brenda,Watson,Female,North Carolina,Charlotte,2020-05-26,IT,System Administrator,Bachelor,85501,Satisfactory,No,1997-05-30,
00-22730042,Dominique,Valenzuela,Female,New York,New York City,2015-05-06,IT,IT Manager,PhD,99806,Satisfactory,No,1976-12-10,
00-46358251,Jacqueline,Soto,Female,Michigan,Warren,2018-12-04,Customer Service,Customer Service Representative,High School,58089,Needs Improvement,No,1982-10-15,
00-62644474,Rachel,Moore,Male,Michigan,Detroit,2017-07-04,IT,System Administrator,Master,69485,Satisfactory,No,1988-10-06,
00-40566650,Matthew,Wong,Female,Michigan,Detroit,2017-02-08,Customer Service,Support Specialist,High School,62657,Satisfactory,Yes,1975-05-22,
00-76993019,Jacob,Howard,Female,New York,New York City,2019-03-05,Sales,Sales Representative,Bachelor,69268,Good,Yes,1987-11-05,
00-99360714,Steven,Lopez,Female,New York,Rochester,2016-01-09,Customer Service,Customer Service Representative,Bachelor,54347,Good,Yes,1999-12-16,
00-53390242,Scott,Jensen,Female,Ohio,Columbus,2022-08-19,Marketing,Content Creator,High School,57788,Needs Improvement,Yes,1985-12-16,
00-28988828,Barbara,Graham,Male,New York,Rochester,2017-06-05,Operations,Operations Analyst,Bachelor,74397,Good,No,1999-05-30,
00-39045233,Thomas,Sanchez,Female,New York,Buffalo,2019-10-08,Customer Service,Support Specialist,High School,57441,Good,No,1993-12-03,
00-94759650,Nathaniel,Morgan,Female,Illinois,Aurora,2017-09-21,Sales,Sales Specialist,Bachelor,60797,Excellent,No,1979-08-26,
00-93011005,Richard,Williams,Female,New York,Rochester,2019-12-27,Sales,Sales Representative,Bachelor,56838,Satisfactory,No,1968-03-08,
00-27371542,Natalie,Hines,Male,New York,New York City,2020-12-15,Sales,Sales Specialist,Bachelor,66942,Satisfactory,No,1978-11-27,
00-60110818,Sara,Rodriguez,Female,New York,Rochester,2023-06-15,IT,IT Support Specialist,High School,59302,Satisfactory,No,1991-05-31,
00-85876997,Kim,Finley,Female,New York,Rochester,2024-06-04,Finance,Accounts Payable Specialist,Bachelor,57858,Good,No,1974-08-11,
00-70005821,Brittany,Martin,Female,New York,Rochester,2018-03-06,HR,Recruiter,High School,65124,Satisfactory,No,1988-11-17,
00-53781905,Sandra,Tanner,Male,New York,Rochester,2022-09-28,Operations,Operations Analyst,Bachelor,63079,Good,No,1970-09-23,
00-73912828,Sherri,Gonzalez,Male,New York,New York City,2023-08-09,Finance,Accountant,Bachelor,66302,Good,No,1991-11-19,
00-87473129,Karen,Anderson,Male,New York,Buffalo,2023-05-10,IT,IT Support Specialist,High School,59077,Good,No,1999-12-09,
00-27063481,Kristina,Brown,Male,New York,New York City,2024-02-05,Customer Service,Help Desk Technician,Bachelor,66747,Good,Yes,2002-01-15,
00-40726021,Kyle,Cannon,Female,Pennsylvania,Pittsburgh,2022-11-08,Operations,Operations Analyst,Master,80947,Good,No,1962-10-19,
00-43433510,Michael,Foster,Female,North Carolina,Raleigh,2019-06-28,Operations,Logistics Coordinator,Bachelor,55785,Satisfactory,No,1991-03-17,
00-52071895,Aaron,Hernandez,Male,New York,New York City,2020-12-08,Customer Service,Support Specialist,Bachelor,69489,Good,No,1975-07-05,
00-29911932,George,Parker,Female,North Carolina,Raleigh,2021-03-13,Sales,Sales Specialist,PhD,75697,Good,No,1962-01-03,
00-75892915,Joel,Harris,Female,New York,Buffalo,2019-02-05,HR,Recruiter,Bachelor,67544,Good,No,1993-02-13,
00-18982581,Jennifer,Moore,Male,Ohio,Columbus,2019-08-04,Customer Service,Customer Service Representative,Bachelor,71142,Satisfactory,No,1990-06-05,
00-47072327,Megan,Brooks,Male,New York,Buffalo,2022-07-05,HR,Recruiter,High School,55879,Good,No,1989-06-08,
00-17921698,Erik,Garcia,Male,Michigan,Warren,2019-08-02,Operations,Inventory Specialist,High School,65104,Good,Yes,1985-01-21,
00-10409797,Gloria,Hale,Male,Michigan,Grand Rapids,2018-12-21,Customer Service,Help Desk Technician,High School,57046,Good,No,1997-06-10,
00-85413975,Thomas,Bennett,Male,New York,Buffalo,2017-06-29,Operations,Inventory Specialist,Bachelor,70821,Satisfactory,No,1974-05-30,
00-75055025,Jasmin,Hines,Female,New York,Rochester,2024-02-07,IT,System Administrator,Bachelor,73592,Satisfactory,No,2004-02-10,
